u,g,r,i,z,class,z1,zerr,u-g,g-r,r-i,i-z,class_encoded
19.09881,18.93718,19.29939,19.56571,19.84454,STAR,1.63388e-05,7.234287e-05,0.16162999999999883,-0.3622099999999975,-0.26632000000000033,-0.27882999999999925,2
18.46376,17.00838,16.22956,15.82825,15.55184,GALAXY,0.09994038,3.084335e-05,1.4553800000000017,0.7788199999999996,0.4013099999999987,0.27641000000000027,0
17.04746,16.02866,15.70725,15.57313,15.55289,STAR,-0.0003785708,1.015296e-05,1.0188000000000024,0.3214099999999984,0.13411999999999935,0.020240000000001146,2
19.44731,18.31682,18.04455,17.99309,17.97039,STAR,-0.000367383,1.275299e-05,1.1304900000000018,0.2722699999999989,0.05146000000000228,0.022700000000000387,2
18.17611,16.70853,16.07959,15.70548,15.49257,GALAXY,0.07811194,9.140971e-06,1.4675800000000017,0.62894,0.37410999999999994,0.21290999999999904,0
19.5828,19.16261,19.30669,19.21669,18.98532,QSO,0.7024726,7.970163e-05,0.42018999999999807,-0.14407999999999888,0.08999999999999986,0.2313699999999983,1
19.06771,16.96873,15.97743,15.52489,15.18674,GALAXY,0.08855703,2.057915e-05,2.098980000000001,0.9913000000000007,0.45254000000000083,0.33814999999999884,0
17.6939,16.6443,16.03497,15.86438,15.81784,STAR,-0.0002638392,8.092517e-06,1.049599999999998,0.6093299999999999,0.17059000000000069,0.04654000000000025,2
19.03691,17.82064,17.22496,16.89098,16.68169,GALAXY,0.08769428,1.33452e-05,1.216269999999998,0.5956800000000015,0.3339800000000004,0.2092899999999993,0
19.47205,19.01064,18.53609,18.3481,18.25793,QSO,1.063774,0.0001047427,0.46141000000000076,0.47454999999999714,0.18799000000000277,0.09016999999999697,1
19.07089,17.59747,16.92179,16.47472,16.23601,GALAXY,0.07012928,8.735429e-06,1.4734199999999973,0.6756799999999998,0.4470700000000001,0.2387100000000011,0
17.93519,16.86114,16.39317,16.1836,16.10742,STAR,-0.0007286933,8.046224e-06,1.0740499999999997,0.46796999999999755,0.20957000000000292,0.07617999999999725,2
18.64719,17.112,16.46669,16.20731,16.05722,STAR,-0.0001014784,9.509715e-06,1.53519,0.6453099999999985,0.25938000000000017,0.15008999999999872,2
19.19559,18.87689,18.56133,18.49644,18.46312,QSO,1.27634,0.0004732393,0.31869999999999976,0.31555999999999784,0.06489000000000189,0.033319999999999794,1
19.51336,17.60936,16.67248,16.23937,15.91394,GALAXY,0.09183411,1.635868e-05,1.904,0.9368799999999986,0.4331099999999992,0.3254300000000008,0
19.58736,18.57143,18.21963,18.08356,18.06219,STAR,-0.0005150605,1.498726e-05,1.0159300000000009,0.3518000000000008,0.13607000000000014,0.021369999999997447,2
19.28751,17.6914,16.87859,16.44056,16.09354,GALAXY,0.0537954,1.054277e-05,1.5961099999999995,0.8128100000000025,0.4380299999999977,0.34702000000000055,0
19.07967,17.29177,16.39199,16.00835,15.7805,STAR,-0.0001805511,1.017176e-05,1.7879000000000005,0.8997799999999998,0.38363999999999976,0.2278500000000001,2
18.66327,16.73787,15.77163,15.33563,14.99694,GALAXY,0.1081186,1.279676e-05,1.9253999999999998,0.9662400000000009,0.43599999999999994,0.3386899999999997,0
18.40101,17.10752,16.59254,16.29717,16.16373,GALAXY,0.03229389,1.664336e-05,1.2934899999999985,0.5149800000000013,0.29536999999999836,0.13344000000000023,0
17.71228,16.27549,15.75293,15.56725,15.48074,STAR,-0.0001200244,9.660239e-06,1.4367899999999985,0.5225600000000021,0.18567999999999962,0.08650999999999875,2
19.34853,17.62001,16.72409,16.24637,15.86904,GALAXY,0.1060871,1.633557e-05,1.7285199999999996,0.8959200000000003,0.4777200000000015,0.37732999999999883,0
18.3915,16.3133,15.32827,14.90035,14.57657,GALAXY,0.08647455,2.388441e-05,2.078199999999999,0.9850300000000018,0.4279200000000003,0.3237799999999993,0
18.77773,18.07383,17.1544,16.70305,16.3841,GALAXY,0.222265,3.668113e-05,0.7038999999999973,0.919430000000002,0.4513499999999979,0.31895000000000095,0
18.97571,17.81532,17.22123,16.88555,16.67748,GALAXY,0.1021882,1.056445e-05,1.1603899999999996,0.5940900000000013,0.33568,0.2080699999999993,0
19.05998,17.03892,16.02442,15.57195,15.20021,GALAXY,0.0851291,1.420121e-05,2.0210599999999985,1.0145000000000017,0.45246999999999993,0.37173999999999907,0
19.37411,17.92777,17.21449,16.80295,16.46789,GALAXY,0.04891034,9.949304e-06,1.4463400000000028,0.7132799999999975,0.41154000000000224,0.3350599999999986,0
19.21324,18.34523,17.99675,17.89045,17.79637,STAR,4.975138e-05,1.251315e-05,0.8680099999999982,0.3484800000000021,0.1062999999999974,0.09408000000000172,2
17.62243,15.84911,15.22099,15.02909,14.93984,STAR,-0.0001891836,7.254908e-06,1.7733200000000018,0.6281199999999991,0.1919000000000004,0.08924999999999983,2
19.21022,17.53761,16.99458,16.65294,16.48235,GALAXY,0.05553137,9.755963e-06,1.6726099999999988,0.5430300000000017,0.34163999999999817,0.17059000000000069,0
18.15505,18.11648,18.10326,17.92718,17.79301,QSO,1.957708,0.0001750409,0.03856999999999999,0.013220000000000454,0.1760799999999989,0.134170000000001,1
19.07228,17.15786,16.14554,15.70157,15.31153,GALAXY,0.0889931,1.408571e-05,1.9144199999999998,1.012319999999999,0.4439700000000002,0.39004000000000083,0
19.19625,17.49368,16.59722,16.1459,15.81318,GALAXY,0.04715092,1.88891e-05,1.702569999999998,0.8964600000000011,0.45131999999999906,0.3327200000000019,0
19.47736,18.25064,17.49764,17.14637,16.91844,GALAXY,0.1487371,1.85163e-05,1.2267200000000003,0.7530000000000001,0.3512699999999995,0.22793000000000063,0
18.7715,17.3936,16.654,16.23664,15.97956,GALAXY,0.0977332,1.20014e-05,1.3779000000000003,0.7395999999999994,0.4173599999999986,0.257080000000002,0
15.78521,14.63789,14.18181,14.35202,13.94769,STAR,0.0001108045,9.367469e-06,1.1473199999999988,0.45608000000000004,-0.17020999999999908,0.40432999999999986,2
19.38975,19.24745,19.60828,19.86714,20.22529,STAR,7.59634e-06,6.633846e-05,0.14229999999999876,-0.36083,-0.25885999999999854,-0.35815000000000197,2
18.8825,17.28107,16.44476,16.02969,15.69595,GALAXY,0.05059243,1.165574e-05,1.6014300000000006,0.836310000000001,0.41507000000000005,0.3337399999999988,0
19.44815,17.97986,17.22753,16.84851,16.57661,GALAXY,0.1098414,2.030893e-05,1.4682899999999997,0.7523299999999971,0.3790200000000006,0.27190000000000225,0
18.30356,16.83746,16.1022,15.72913,15.42962,GALAXY,0.03353775,1.656849e-05,1.4661000000000008,0.7352600000000002,0.37307000000000023,0.2995099999999997,0
18.96214,16.62589,15.43835,14.93669,14.59218,STAR,-7.816224e-05,9.102808e-06,2.3362500000000033,1.1875399999999985,0.5016599999999993,0.34450999999999965,2
19.53365,18.00715,17.33451,17.04072,16.78399,GALAXY,0.1443612,2.660835e-05,1.5265000000000022,0.6726399999999977,0.29379000000000133,0.256730000000001,0
18.67669,17.59753,16.95235,16.54024,16.31994,GALAXY,0.1010177,8.720952e-06,1.0791600000000017,0.6451799999999999,0.4121099999999984,0.22030000000000172,0
17.95704,17.18026,17.02395,16.85626,16.80415,GALAXY,0.03649982,5.414134e-06,0.7767799999999987,0.15631000000000128,0.16769000000000034,0.05210999999999899,0
17.30128,16.3237,16.09576,16.03806,15.64139,STAR,-0.001085473,1.190739e-05,0.9775799999999997,0.22794000000000025,0.057699999999996976,0.3966700000000021,2
18.66084,17.38059,16.78467,16.44156,16.21228,GALAXY,0.07040093,9.562383e-06,1.2802499999999988,0.5959200000000031,0.34310999999999936,0.22927999999999926,0
17.78394,16.11234,15.34105,14.93267,14.62679,GALAXY,0.06459082,2.20385e-05,1.6716000000000015,0.7712900000000005,0.4083799999999993,0.30588000000000015,0
17.35042,15.93735,15.34461,15.12302,14.97756,STAR,-0.0001031698,1.392234e-05,1.4130699999999994,0.5927400000000009,0.22158999999999907,0.14545999999999992,2
19.12927,17.50122,16.79196,16.45656,16.30298,STAR,-0.0002216861,9.830292e-06,1.6280500000000018,0.7092600000000004,0.3353999999999999,0.15357999999999805,2
18.35484,18.13543,18.10133,17.89719,17.87891,QSO,1.609676,0.0001857708,0.21940999999999988,0.03409999999999869,0.20414000000000243,0.018279999999997187,1
18.76317,17.49814,16.93683,16.68963,16.46364,GALAXY,0.03090897,1.053824e-05,1.2650299999999994,0.5613099999999989,0.24719999999999942,0.22598999999999947,0
18.67334,17.76534,17.45994,17.33149,17.26747,STAR,-0.0003514438,2.097384e-05,0.9080000000000013,0.3053999999999988,0.12845000000000084,0.0640199999999993,2
19.13963,17.23151,16.16237,15.72083,15.41134,GALAXY,0.1179481,2.809629e-05,1.9081200000000003,1.0691400000000009,0.4415399999999998,0.30949000000000026,0
19.24346,18.00138,17.55113,17.30272,17.14505,GALAXY,0.036597,6.750265e-06,1.2420799999999979,0.4502500000000005,0.2484099999999998,0.15766999999999953,0
18.1072,17.19084,16.8974,16.77089,16.72056,STAR,-0.0005039023,1.518205e-05,0.9163599999999974,0.29344000000000037,0.12650999999999968,0.05033000000000243,2
19.21572,17.15805,16.15455,15.72229,15.37279,GALAXY,0.1025645,1.81418e-05,2.0576700000000017,1.003499999999999,0.4322600000000012,0.34949999999999903,0
19.54709,18.39715,18.02971,17.89948,17.88527,STAR,-0.0003825681,1.373953e-05,1.1499400000000009,0.36743999999999843,0.13023000000000096,0.014210000000002054,2
17.67641,15.77888,14.88566,14.4625,14.15192,GALAXY,0.05722952,1.067512e-05,1.8975300000000015,0.8932199999999995,0.4231599999999993,0.31057999999999986,0
18.9209,17.03066,16.08806,15.6802,15.33319,GALAXY,0.1014013,1.912707e-05,1.8902399999999986,0.9426000000000023,0.40785999999999945,0.34700999999999915,0
17.271,15.49395,14.74228,14.40396,14.23526,STAR,-8.860538e-05,7.488951e-06,1.777050000000001,0.7516700000000007,0.3383199999999995,0.1686999999999994,2
19.2358,18.22425,17.82319,17.66619,17.5969,STAR,-0.0002402247,1.295628e-05,1.0115499999999997,0.4010600000000011,0.15700000000000003,0.06928999999999874,2
19.14137,19.32619,19.71709,20.08609,20.36637,STAR,-0.0001492686,0.0001251939,-0.18482000000000198,-0.39089999999999847,-0.3689999999999998,-0.2802800000000012,2
17.69864,16.39211,15.74065,15.36107,15.0738,GALAXY,0.06898319,1.196838e-05,1.3065300000000022,0.6514599999999984,0.3795800000000007,0.28726999999999947,0
17.61622,15.64976,14.76758,14.34362,14.01917,GALAXY,0.03934466,1.169747e-05,1.9664599999999979,0.88218,0.423960000000001,0.3244499999999988,0
18.45331,16.45919,15.49783,15.01959,14.63274,GALAXY,0.04635371,1.44942e-05,1.9941199999999988,0.9613599999999991,0.47823999999999955,0.3868500000000008,0
18.98816,18.58148,18.83051,19.01138,19.20327,STAR,-8.946325e-05,6.477063e-05,0.4066800000000015,-0.2490300000000012,-0.18086999999999875,-0.19189000000000078,2
19.47449,17.80469,17.01798,16.59225,16.31277,GALAXY,0.08127099,1.360234e-05,1.6697999999999986,0.7867099999999994,0.4257300000000015,0.2794799999999995,0
17.40511,15.30042,14.55755,14.28455,14.03318,GALAXY,0.03406424,8.776012e-06,2.1046899999999997,0.7428699999999999,0.27300000000000146,0.25136999999999965,0
19.10746,16.76865,15.80336,15.24304,14.81197,GALAXY,0.04626689,2.46707e-05,2.3388099999999987,0.9652900000000013,0.560319999999999,0.43107000000000006,0
19.16061,18.1123,17.73334,17.5217,17.3741,GALAXY,0.04214692,8.659443e-06,1.0483099999999972,0.37896000000000285,0.21163999999999916,0.14760000000000062,0
18.62039,17.24409,16.54618,16.13151,15.83249,GALAXY,0.1037224,8.943502e-06,1.3763000000000005,0.6979100000000003,0.414670000000001,0.29901999999999873,0
18.34673,16.41387,15.46958,15.02838,14.70641,GALAXY,0.06628425,1.908392e-05,1.9328600000000016,0.9442899999999987,0.44120000000000026,0.3219700000000003,0
18.02821,17.00236,16.64256,16.36254,16.20696,GALAXY,0.04785033,1.000625e-05,1.025850000000002,0.3597999999999999,0.2800200000000004,0.1555800000000005,0
19.25298,18.28135,17.83432,17.65838,17.57907,STAR,-0.0004767816,2.377857e-05,0.9716300000000011,0.44702999999999804,0.17594000000000065,0.07930999999999955,2
18.54132,16.88134,15.93427,15.46596,15.10904,GALAXY,0.08695434,1.579492e-05,1.6599799999999973,0.9470700000000019,0.4683099999999989,0.35692000000000057,0
18.23611,16.40613,15.54065,15.11793,14.76777,GALAXY,0.04119583,1.135664e-05,1.829979999999999,0.8654800000000016,0.42272,0.3501599999999989,0
18.5808,16.89207,16.06454,15.60863,15.28894,GALAXY,0.03435254,2.689936e-05,1.6887299999999996,0.8275299999999994,0.45591000000000115,0.3196899999999996,0
18.0869,16.68876,16.01237,15.65349,15.29685,GALAXY,0.04746177,1.050098e-05,1.3981400000000015,0.6763899999999978,0.358880000000001,0.3566400000000005,0
18.88567,17.60696,17.13585,16.90981,16.79927,GALAXY,0.01544619,2.034391e-05,1.2787100000000002,0.4711099999999995,0.22604000000000113,0.1105400000000003,0
19.2486,17.39263,16.57858,16.18316,15.88259,GALAXY,0.03782881,2.145563e-05,1.8559699999999992,0.8140500000000017,0.3954199999999979,0.30057000000000045,0
19.30542,17.3689,16.35363,15.89584,15.49329,GALAXY,0.1010964,2.21544e-05,1.9365200000000016,1.015270000000001,0.45778999999999925,0.40254999999999974,0
19.45083,17.92071,17.27447,17.0522,16.9341,STAR,-3.375381e-05,7.955644e-06,1.5301200000000001,0.6462399999999988,0.22227000000000174,0.11809999999999832,2
17.7051,16.79329,16.46807,16.32597,16.29843,STAR,8.061151e-05,1.049933e-05,0.9118100000000027,0.32521999999999807,0.14209999999999923,0.027540000000001896,2
19.23257,17.84004,17.22011,16.86314,16.63325,GALAXY,0.06922156,8.424234e-06,1.3925300000000007,0.6199300000000001,0.3569699999999969,0.22989000000000104,0
18.79756,17.83614,17.66338,17.6107,17.6001,STAR,6.315819e-05,1.81857e-05,0.9614200000000004,0.17276000000000025,0.05267999999999873,0.010600000000000165,2
19.51482,17.65737,16.69351,16.22969,15.84652,GALAXY,0.0914057,2.880933e-05,1.85745,0.9638600000000004,0.46381999999999834,0.38317000000000156,0
17.00614,15.61708,14.9661,14.61168,14.32356,GALAXY,0.03855768,1.489919e-05,1.3890599999999989,0.6509799999999988,0.35442000000000107,0.28811999999999927,0
18.18892,16.53185,16.14835,15.94593,15.81738,GALAXY,0.0151799,7.529585e-06,1.657070000000001,0.38349999999999795,0.20242000000000004,0.1285500000000006,0
19.56484,18.33039,17.67968,17.28653,17.00707,GALAXY,0.113538,9.540596e-06,1.234449999999999,0.6507100000000001,0.3931500000000021,0.27946000000000026,0
18.31996,16.91399,16.18966,15.81168,15.51186,GALAXY,0.1007784,2.267469e-05,1.40597,0.7243299999999984,0.3779799999999991,0.2998200000000004,0
17.99561,16.07451,15.2049,14.77901,14.4718,GALAXY,0.04689381,1.126932e-05,1.9210999999999991,0.8696099999999998,0.42589000000000077,0.30720999999999954,0
18.98254,16.93778,15.99756,15.5576,15.21345,GALAXY,0.08553471,1.909783e-05,2.04476,0.9402200000000001,0.43995999999999924,0.34415000000000084,0
19.03056,17.11201,16.16681,15.7736,15.43771,GALAXY,0.09133035,1.485557e-05,1.9185499999999998,0.9451999999999998,0.3932100000000016,0.3358900000000009,0
19.1151,17.65309,17.03349,16.71267,16.52154,GALAXY,0.03071724,2.135149e-05,1.462010000000003,0.6195999999999984,0.3208200000000012,0.19112999999999758,0
18.70712,17.57716,17.08448,16.92058,16.83003,STAR,-0.0001623593,1.699005e-05,1.1299600000000005,0.49268,0.16389999999999816,0.09055000000000035,2
19.13497,17.67237,17.13129,16.79206,16.60493,GALAXY,0.07202422,1.427021e-05,1.4625999999999983,0.5410800000000009,0.3392300000000006,0.1871299999999998,0
16.75381,16.9031,17.35873,17.66924,17.92012,STAR,-0.0004089742,1.572952e-05,-0.14928999999999704,-0.45563000000000287,-0.3105099999999972,-0.2508800000000022,2
19.09449,18.13144,17.83702,17.72582,17.73468,STAR,-0.0006671826,9.929902e-06,0.9630499999999991,0.29442000000000235,0.11120000000000019,-0.008860000000002088,2
17.81684,16.14808,15.50042,15.26665,15.16736,STAR,-0.0001475822,8.788272e-06,1.668759999999999,0.6476600000000001,0.2337699999999998,0.09928999999999988,2
19.40436,18.24327,17.49393,17.09019,16.8535,GALAXY,0.1397108,1.008687e-05,1.1610900000000015,0.7493400000000001,0.4037399999999991,0.2366899999999994,0
18.50092,17.4146,16.96941,16.71159,16.48541,GALAXY,0.04696605,1.271643e-05,1.0863200000000006,0.4451900000000002,0.25781999999999883,0.22617999999999938,0
17.44651,15.73794,14.9839,14.66247,14.50438,STAR,0.0001108802,1.197095e-05,1.70857,0.7540399999999998,0.32142999999999944,0.1580900000000014,2
18.0559,16.68997,16.05319,15.76631,15.60015,STAR,-7.325596e-05,9.600936e-06,1.3659300000000023,0.6367799999999981,0.28688,0.16616000000000142,2
18.40841,17.05554,16.43644,16.06198,15.83605,GALAXY,0.05621171,1.236524e-05,1.3528699999999994,0.6190999999999995,0.3744600000000027,0.2259299999999982,0
18.47181,16.7128,15.75522,15.23465,14.85676,GALAXY,0.0880821,1.674016e-05,1.75901,0.9575800000000019,0.5205699999999993,0.3778900000000007,0
18.12115,16.51408,15.67395,15.22326,14.89685,GALAXY,0.06815521,1.854686e-05,1.6070700000000002,0.8401300000000003,0.4506899999999998,0.3264099999999992,0
17.5164,16.19138,15.54558,15.30356,15.19545,STAR,-0.0003238932,8.863388e-06,1.325020000000002,0.6457999999999995,0.24202000000000012,0.10810999999999993,2
19.51641,17.20851,16.21442,15.80237,15.5244,STAR,-6.608576e-05,1.056869e-05,2.3079,0.9940899999999999,0.4120500000000007,0.27796999999999983,2
18.76228,17.79841,17.46128,17.3304,17.29382,STAR,-0.0002263318,1.303321e-05,0.96387,0.33713000000000193,0.13087999999999766,0.03658000000000072,2
18.49548,17.44221,17.03656,16.74932,16.59887,GALAXY,0.06487294,8.807368e-06,1.0532700000000013,0.40564999999999785,0.2872400000000006,0.1504499999999993,0
19.52835,19.15126,19.42764,19.66575,20.02276,STAR,-0.0001432735,5.810814e-05,0.37708999999999904,-0.2763799999999996,-0.23810999999999893,-0.3570100000000025,2
18.8123,17.43978,16.84776,16.58339,16.44224,STAR,5.238996e-05,1.127152e-05,1.3725200000000015,0.592019999999998,0.26436999999999955,0.14114999999999966,2
18.67931,16.82461,16.06629,15.76157,15.58663,STAR,0.0001501713,8.32609e-06,1.8547000000000011,0.7583200000000012,0.3047199999999979,0.1749400000000012,2
18.63268,17.0647,16.30949,15.88838,15.58278,GALAXY,0.07177987,1.67173e-05,1.5679800000000021,0.7552099999999982,0.42111000000000054,0.3056000000000001,0
19.39425,19.3712,19.39978,19.12852,19.1697,QSO,1.838291,0.0003271204,0.023049999999997794,-0.02857999999999805,0.27125999999999806,-0.04117999999999711,1
18.78218,17.11674,16.26818,15.83496,15.51448,GALAXY,0.09737094,1.519156e-05,1.6654400000000003,0.8485599999999991,0.4332200000000004,0.3204799999999999,0
18.13213,17.24901,16.91045,16.65991,16.51564,GALAXY,0.04204565,5.402417e-06,0.8831200000000017,0.33855999999999753,0.2505400000000009,0.1442699999999988,0
18.80131,17.21899,16.5373,16.22492,16.02711,STAR,-0.0002895493,9.254865e-06,1.5823199999999993,0.6816900000000032,0.31237999999999744,0.19781000000000049,2
19.1228,18.82292,18.8263,18.912,19.06458,STAR,0.0001962293,8.027007e-05,0.2998800000000017,-0.0033799999999999386,-0.08569999999999922,-0.15258000000000038,2
19.19724,18.25183,17.78402,17.46732,17.29695,GALAXY,0.1125412,7.906784e-06,0.945409999999999,0.46781000000000006,0.31670000000000087,0.1703700000000019,0
17.74704,15.9218,15.11586,14.705,14.42537,GALAXY,0.03578198,1.014174e-05,1.825239999999999,0.8059399999999997,0.41085999999999956,0.27963000000000093,0
19.42507,17.28263,16.20389,15.67838,15.24726,GALAXY,0.08107174,2.838354e-05,2.1424400000000006,1.0787399999999998,0.5255100000000006,0.43111999999999995,0
19.12601,17.95321,17.43311,17.23546,17.14849,STAR,-4.936099e-05,9.774462e-06,1.1728000000000023,0.5200999999999993,0.19764999999999944,0.08697000000000088,2
19.31746,18.17177,17.62689,17.30813,17.07136,GALAXY,0.03735055,1.052538e-05,1.1456900000000019,0.5448799999999991,0.31876000000000104,0.23676999999999992,0
19.45755,16.66267,15.31767,14.72846,14.32888,STAR,1.604401e-05,7.564996e-06,2.7948800000000027,1.3449999999999989,0.5892099999999996,0.39958000000000027,2
19.56189,18.00699,17.40614,17.1391,17.01475,STAR,-0.001007523,1.562387e-05,1.5549,0.6008499999999977,0.2670400000000015,0.12434999999999974,2
19.39029,17.67332,16.84975,16.43292,16.14023,GALAXY,0.04585547,2.205024e-05,1.7169699999999999,0.8235700000000001,0.4168300000000009,0.29269000000000034,0
18.47494,17.29428,16.78995,16.6098,16.49631,STAR,-0.0001368272,9.810058e-06,1.1806599999999996,0.5043299999999995,0.18015000000000114,0.11348999999999876,2
16.99058,15.3121,14.563,14.12424,13.78263,GALAXY,0.03762557,1.31672e-05,1.6784800000000022,0.7490999999999985,0.43876000000000026,0.3416100000000011,0
18.30547,17.33203,17.00235,16.89033,16.84115,STAR,-9.061133e-05,9.295543e-06,0.9734400000000001,0.32967999999999975,0.11202000000000112,0.04917999999999978,2
18.11128,17.00897,16.57526,16.32015,18.18578,STAR,-0.0002842568,9.123257e-06,1.1023099999999992,0.43371000000000137,0.2551099999999984,-1.8656299999999995,2
19.23223,17.25966,16.36343,15.92105,15.59081,GALAXY,0.05319368,9.687112e-06,1.972570000000001,0.8962299999999992,0.44238000000000177,0.33023999999999987,0
19.50886,19.28659,19.31434,19.14242,19.22713,QSO,1.614346,0.0006927036,0.2222699999999982,-0.02775000000000105,0.17192000000000007,-0.08470999999999762,1
19.17193,17.21746,16.167,15.6187,15.17665,GALAXY,0.0569113,1.956528e-05,1.9544700000000006,1.0504599999999975,0.5483000000000011,0.44205000000000005,0
18.56199,17.43927,16.9611,16.59022,16.3831,GALAXY,0.07317484,7.135103e-06,1.122720000000001,0.4781700000000022,0.37087999999999965,0.20711999999999975,0
18.63784,16.67215,15.69446,15.29564,14.96795,GALAXY,0.05309369,9.779059e-06,1.9656900000000022,0.9776899999999991,0.39881999999999884,0.3276900000000005,0
19.11907,17.49717,16.79197,16.52303,16.36445,STAR,-0.0004474451,7.694663e-06,1.6219000000000001,0.7052000000000014,0.2689400000000006,0.15857999999999706,2
16.23577,14.85342,14.21823,13.93702,13.78887,STAR,-9.233088e-05,7.559916e-06,1.3823499999999989,0.6351899999999997,0.28120999999999974,0.14815000000000111,2
17.81413,15.9501,15.06023,14.58375,14.20849,GALAXY,0.02999693,7.900961e-06,1.8640299999999979,0.8898700000000002,0.47648000000000046,0.3752600000000008,0
18.50088,18.26868,18.22278,18.07446,18.03678,QSO,0.5066258,5.621168e-05,0.23219999999999885,0.04589999999999961,0.14832000000000178,0.03767999999999816,1
18.99491,18.03617,17.76282,17.54601,17.36773,GALAXY,0.0447675,7.160873e-06,0.9587400000000024,0.2733499999999971,0.2168100000000024,0.17827999999999733,0
18.53202,17.00836,16.21513,15.80272,15.49198,GALAXY,0.09129305,1.171256e-05,1.5236599999999996,0.7932300000000012,0.4124099999999977,0.3107400000000009,0
17.20356,15.46937,14.64171,14.23367,13.91934,GALAXY,0.0163748,7.70868e-06,1.73419,0.8276599999999998,0.40803999999999974,0.31433,0
18.93292,18.00755,17.66996,17.53847,17.49522,STAR,-0.0005991775,3.600215e-05,0.9253700000000009,0.3375899999999987,0.13148999999999944,0.043250000000000455,2
18.19384,16.49179,15.68751,15.25243,14.92988,GALAXY,0.05215552,1.14001e-05,1.7020499999999998,0.8042800000000021,0.43507999999999925,0.32254999999999967,0
17.90207,17.50864,16.96372,16.53854,16.40786,QSO,0.17693,2.623456e-05,0.3934299999999986,0.5449200000000012,0.42517999999999745,0.13068000000000168,1
18.36148,17.19689,17.1374,17.18427,17.26627,STAR,-0.0004510815,1.340184e-05,1.1645900000000005,0.059490000000000265,-0.046870000000001966,-0.08199999999999719,2
17.90688,16.98294,16.63136,16.50966,16.47551,STAR,-0.0006888082,1.334668e-05,0.9239400000000018,0.35157999999999845,0.12170000000000059,0.03415000000000035,2
19.58874,19.44779,19.16222,19.08048,19.11386,QSO,1.246811,0.0006188035,0.14095000000000013,0.2855699999999999,0.08173999999999992,-0.03337999999999752,1
19.31281,17.24632,16.16839,15.69597,15.30839,GALAXY,0.1082695,3.337827e-05,2.066489999999998,1.077930000000002,0.47241999999999784,0.3875800000000016,0
17.25702,16.35986,16.00224,15.83626,15.78299,STAR,-0.001082477,1.01745e-05,0.8971599999999995,0.3576200000000007,0.16598000000000113,0.053269999999999484,2
17.62055,16.52999,16.50909,16.51593,16.58084,STAR,-0.0006574724,6.539032e-06,1.09056,0.02090000000000103,-0.006840000000000401,-0.06490999999999758,2
17.8305,16.6028,16.73674,16.84074,16.89556,STAR,0.0002170137,4.641729e-06,1.2277000000000022,-0.1339400000000026,-0.1039999999999992,-0.054819999999999425,2
19.0791,17.85692,17.37742,17.17101,17.08107,STAR,4.586559e-05,1.119966e-05,1.2221800000000016,0.47949999999999804,0.20641000000000176,0.08993999999999858,2
17.7194,16.73037,16.40858,16.28432,16.25853,STAR,0.0002456392,1.431221e-05,0.9890299999999996,0.32179,0.12425999999999959,0.025790000000000646,2
18.93753,17.82658,17.37465,17.12467,17.01873,GALAXY,0.05993159,1.227735e-05,1.110949999999999,0.45193000000000083,0.24998000000000076,0.10593999999999681,0
18.33299,16.3096,15.2755,14.83899,14.56719,STAR,9.68419e-05,9.0472e-06,2.023389999999999,1.0341000000000005,0.4365099999999984,0.2718000000000007,2
19.56773,19.5603,19.54708,19.38,19.35289,QSO,1.909932,0.0005823744,0.0074299999999993815,0.013220000000000454,0.16708000000000212,0.02711000000000041,1
17.75489,16.31037,15.54011,15.10274,14.79766,GALAXY,0.04652571,1.132432e-05,1.4445200000000007,0.7702599999999986,0.4373699999999996,0.30508000000000024,0
19.23662,17.95509,17.43338,17.20513,17.07744,STAR,-0.0001260516,1.347983e-05,1.28153,0.5217099999999988,0.22824999999999918,0.1276900000000012,2
18.82483,16.74896,15.66205,15.20337,14.90474,STAR,6.55478e-05,7.512424e-06,2.0758699999999983,1.0869099999999996,0.4586800000000011,0.2986299999999993,2
19.24835,18.12251,17.65414,17.40515,17.23663,GALAXY,0.03147011,6.225501e-06,1.1258400000000002,0.4683699999999966,0.2489900000000027,0.16851999999999734,0
18.86161,18.55851,18.9188,19.13857,19.38189,STAR,-0.0002041209,1.370889e-05,0.3031000000000006,-0.36029000000000266,-0.21977000000000046,-0.2433199999999971,2
19.57091,18.2181,17.63065,17.31996,17.10954,GALAXY,0.1382692,9.63034e-06,1.3528100000000016,0.5874500000000005,0.310690000000001,0.21041999999999916,0
19.11402,18.15899,17.71103,17.42086,17.31926,GALAXY,0.1465221,7.987868e-06,0.9550300000000007,0.44795999999999836,0.2901699999999998,0.10160000000000124,0
19.59838,17.8056,16.98895,16.58323,16.31009,GALAXY,0.08965354,1.96472e-05,1.7927800000000005,0.8166499999999992,0.40571999999999875,0.2731400000000015,0
19.15292,17.75689,17.10562,16.7307,16.38257,GALAXY,0.07386949,8.263662e-06,1.3960300000000032,0.6512700000000002,0.3749199999999995,0.3481299999999976,0
19.51212,18.37671,17.77163,17.39586,17.15639,GALAXY,0.1067764,8.370721e-06,1.1354100000000003,0.605080000000001,0.37576999999999927,0.23947000000000074,0
19.54335,17.56575,16.5991,16.16733,15.80314,GALAXY,0.1019528,2.452773e-05,1.977599999999999,0.9666500000000013,0.4317700000000002,0.3641899999999989,0
